"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000032501.10",0.496510349635291,5.29528393970409,5.34097369826913,0.0618303051555011,0.1216675236072
"ENSMUSG00000025979.14",0.303904595655824,6.22186657084858,5.34056491819411,0.061837658325432,0.1216675236072
"ENSMUSG00000025612.6",-0.691392136568465,6.29329528596988,5.34016918380683,0.0618447779694299,0.1216675236072
"ENSMUSG00000055762.17",0.386165898930917,7.23655737627452,5.33900847288841,0.061865666756925,0.121694149765435
"ENSMUSG00000035158.16",0.788328693030681,2.97162542666828,5.33823192976299,0.0618796472462873,0.121707182097268
"ENSMUSG00000039239.15",-0.360481339673967,7.8809101900896,5.33492203244034,0.061939285514301,0.121810002068593
"ENSMUSG00000017386.11",0.505601735163968,6.11473113222441,5.32997316922749,0.0620286018751409,0.12197115570148
"ENSMUSG00000120709.1",-1.33212028568822,-1.49551985073727,5.32931304170155,0.0620405290921982,0.121980113461098
"ENSMUSG00000000167.15",0.85042073259174,0.262331745058997,5.32774415701753,0.0620688883859285,0.122021372950215
"ENSMUSG00000080768.2",-2.43742096178628,-0.826694935628888,5.3269711557787,0.0620828677518979,0.122034356461232
"ENSMUSG00000009772.16",-0.454907649427094,2.83295710183984,5.32361501627213,0.062143611998306,0.122139250235891
"ENSMUSG00000008333.13",0.289131876362887,5.62442992631365,5.31815836313748,0.0622425482677071,0.122319174131324
"ENSMUSG00000008450.9",0.297487847253614,5.31167700992837,5.31677094035746,0.0622677384591472,0.122354146572083
"ENSMUSG00000037353.10",0.354217114029034,5.43202273597907,5.31371185160775,0.0623233289499417,0.122448839246579
"ENSMUSG00000021156.18",-0.301403695419953,7.19848800661311,5.31309630938766,0.0623345229449882,0.122456292433898
"ENSMUSG00000079469.11",-0.328470861724972,4.10160253167727,5.31228875381011,0.0623492129922416,0.122470611037823
"ENSMUSG00000018401.18",0.286268640902025,6.08586046024874,5.31153155064189,0.0623629913991619,0.122472783901968
"ENSMUSG00000022957.21",0.334726927234776,6.727401903655,5.3114144708883,0.0623651222069248,0.122472783901968
"ENSMUSG00000028420.14",0.552641323467266,3.97526765538813,5.31048205226537,0.0623820954376538,0.122491578640899
"ENSMUSG00000024246.10",-0.516929784942517,2.92429315825111,5.30912750304128,0.0624067641744578,0.122525477787702
"ENSMUSG00000022521.11",-0.372651367940345,6.06930304107192,5.30688372507353,0.0624476567483149,0.122580300768597
"ENSMUSG00000038816.15",-0.301372629760075,6.52440669606958,5.30667508482635,0.0624514610558102,0.122580300768597
"ENSMUSG00000028187.11",0.416173906845923,3.84805515571553,5.30637619163567,0.0624569115718885,0.122580300768597
"ENSMUSG00000028470.11",0.417007176783481,4.05151970237979,5.30591907487923,0.062465248660316,0.12258212400169
"ENSMUSG00000003068.18",0.274147814932627,7.02840859856577,5.30417039432429,0.0624971559088301,0.122620441614948
"ENSMUSG00000028676.18",0.275067485116436,6.61371345931137,5.30403674971264,0.062499595369582,0.122620441614948
"ENSMUSG00000111212.2",-1.41933928976551,-1.54753048406383,5.30125654524744,0.0625503729859109,0.122705515328733
"ENSMUSG00000022022.4",-0.446408850267336,2.76003921684678,5.30047781551058,0.0625646058260701,0.122718887221904
"ENSMUSG00000049775.17",-0.387793935219026,10.388714382205,5.298230918629,0.0626056972264927,0.122784932085667
"ENSMUSG00000026999.15",0.340225568840445,4.04644712017187,5.29747385168959,0.0626195508442028,0.122797547738685
"ENSMUSG00000078994.10",-0.654068576265494,2.00244501911533,5.29644778310276,0.0626383336444504,0.122809674206625
"ENSMUSG00000025035.10",0.300478199569644,5.4154879151602,5.29607243070745,0.0626452066230056,0.122809674206625
"ENSMUSG00000031840.15",0.642481633360102,2.52088749800152,5.29591987964799,0.0626480002404134,0.122809674206625
"ENSMUSG00000034345.15",0.280921818487572,5.76931820511745,5.29473845653615,0.0626696410332872,0.122837544441815
"ENSMUSG00000012640.17",0.365478715889861,4.05025956827118,5.29372111097889,0.0626882845320581,0.122859533832994
"ENSMUSG00000100701.2",1.32742804140456,-1.66070718200021,5.29271544742204,0.0627067214190985,0.12288111313617
"ENSMUSG00000022035.7",0.359012110211356,5.16584969428976,5.29045243352205,0.0627482365550307,0.122947906486216
"ENSMUSG00000020745.16",-0.284132849728885,8.39852684427836,5.29000306929371,0.0627564846511628,0.122949508823442
"ENSMUSG00000029434.13",-0.400494066510512,5.84780178941354,5.28940597374721,0.0627674466589633,0.122956427118014
"ENSMUSG00000023021.16",-0.4084195960865,6.20756797001595,5.28894693450647,0.062775875890665,0.122958382855449
"ENSMUSG00000051579.11",0.262728361402882,6.17410132483914,5.28658508643153,0.0628192704875798,0.123028816280978
"ENSMUSG00000117322.2",1.36164163070341,-1.54543989712614,5.2856288335467,0.0628368515560375,0.123048684342929
"ENSMUSG00000074582.11",-0.315067023524342,6.92753147300829,5.28370882134421,0.062872172061834,0.123103281399499
"ENSMUSG00000098206.2",-1.2783548696963,-1.17526555568047,5.28253985152275,0.0628936897291748,0.123117523993811
"ENSMUSG00000074519.12",-0.489184221538565,2.78167708082782,5.28234182067487,0.06289733595681,0.123117523993811
"ENSMUSG00000055188.13",-1.41113752454386,-0.93632505257326,5.28210115625044,0.062901767561714,0.123117523993811
"ENSMUSG00000022351.15",0.309767711968738,7.97305078919376,5.28084344431255,0.0629249340831896,0.12314830091952
"ENSMUSG00000022571.10",0.340896541914564,4.21908230510778,5.27945006099852,0.0629506132646897,0.123183987427959
"ENSMUSG00000020532.19",-0.296507491773037,7.0673036378204,5.27496284020053,0.0630334075643956,0.123326574450574
"ENSMUSG00000085802.3",-1.6476909100507,-0.456728097349471,5.27469330129674,0.0630383856108635,0.123326574450574
"ENSMUSG00000020527.15",-0.330443118789887,4.49010825267088,5.27410462596244,0.0630492595810164,0.123333266141042
"ENSMUSG00000062590.14",-0.344751219675275,4.27238675902984,5.27355024019362,0.0630595025065076,0.123338721982882
"ENSMUSG00000102692.2",0.780839240160867,3.15713653800038,5.26981471148889,0.0631285802412924,0.123459238535949
"ENSMUSG00000052428.11",0.286536324549566,6.18046544931404,5.26939595699789,0.0631363303486054,0.123459803625428
"ENSMUSG00000058396.8",-1.00474165895303,-0.0866658785782836,5.26757214309341,0.0631700998287158,0.123511242096864
"ENSMUSG00000039828.8",0.28985316586883,4.87378162018464,5.26649677400659,0.063190022808879,0.123535598702566
"ENSMUSG00000030560.18",-1.64935173650913,-0.444651202372609,5.26474239771901,0.0632225439970392,0.12358457596208
"ENSMUSG00000027067.17",-0.344768225702791,7.24005884317087,5.26277169528572,0.0632591026161136,0.123641432906784
"ENSMUSG00000115220.2",-0.600679074403855,2.19591985350789,5.26134061074347,0.0632856689075996,0.123678748484003
"ENSMUSG00000031822.21",0.345958501005538,5.11874147693389,5.25970208509884,0.0633161048577081,0.123723616802137
"ENSMUSG00000045598.11",0.393148230788807,4.22493099387215,5.25834760761738,0.0633412796988949,0.123758195203402
"ENSMUSG00000010057.9",-0.36813485279488,3.70019703146802,5.25528325118051,0.0633982856464536,0.123854950719229
"ENSMUSG00000000088.8",0.284360053601837,5.23000864125432,5.25407440766899,0.0634207929893573,0.12388429484062
"ENSMUSG00000049960.5",0.378192230621815,4.86697529723684,5.24836366905706,0.0635272688588218,0.124071612203603
"ENSMUSG00000102593.2",-1.58371706234533,-1.23740698169557,5.24812716613016,0.0635316837010409,0.124071612203603
"ENSMUSG00000037818.17",-0.559820074536296,2.46197587806593,5.24678226540396,0.0635567971967859,0.124106009348031
"ENSMUSG00000029233.16",-0.436367813138461,4.64619238302666,5.24601544499615,0.0635711222173634,0.124119334434302
"ENSMUSG00000031107.7",-0.673109954232303,2.57277528629162,5.24466315366162,0.0635963952399428,0.124154029263253
"ENSMUSG00000022125.8",-0.79191085548508,5.82654329989455,5.2435897233216,0.0636164664219534,0.124178561977594
"ENSMUSG00000018974.8",-0.295042504615052,5.66723423958548,5.24296475077378,0.0636281562625542,0.124186730558679
"ENSMUSG00000037926.16",-0.366568700795676,5.18247808713397,5.23862751441645,0.063709363541707,0.124330562392337
"ENSMUSG00000026571.13",-0.890444373788434,5.83290161329205,5.23816879367487,0.0637179606005949,0.12433267618609
"ENSMUSG00000022247.13",0.369814129831955,5.46603118565348,5.23408136676879,0.063794634853601,0.124467612654467
"ENSMUSG00000068854.8",0.610839439566909,1.83091874631446,5.23306795250181,0.0638136646068938,0.124490062278976
"ENSMUSG00000025931.16",0.37497373839078,4.23825936802473,5.22962648242601,0.0638783461505239,0.124601555316836
"ENSMUSG00000058546.9",0.379376082985979,6.68234309273806,5.22856806300463,0.0638982569351352,0.124625702204819
"ENSMUSG00000033313.12",-0.42877822223904,3.2566236906168,5.22693656657594,0.0639289649979307,0.124670899684238
"ENSMUSG00000038462.4",-0.353758823867251,6.34054068017165,5.22299845698549,0.0640031715596417,0.124800904996157
"ENSMUSG00000099875.2",0.662831002379094,1.06119223572258,5.2225681020235,0.0640112879751012,0.124801791254534
"ENSMUSG00000121036.1",-1.59960065952338,-1.66422047855323,5.22217459964729,0.0640187105921608,0.124801791254534
"ENSMUSG00000024666.7",-0.477765924717479,2.50037236503801,5.21995814141885,0.0640605415825996,0.124868627820388
"ENSMUSG00000039686.15",-0.282064097622134,5.60433551116989,5.21249045986482,0.0642017544061571,0.125129143717159
"ENSMUSG00000018076.13",0.463449720873656,6.62602548320073,5.21060717379009,0.0642374344370407,0.125183939186163
"ENSMUSG00000019787.10",-1.25016023248459,-0.6678629204181,5.2068047215195,0.0643095571439858,0.125309731754773
"ENSMUSG00000027584.18",1.7170845598731,-1.9880770941762,5.20521525846075,0.0643397380497427,0.125340544171082
"ENSMUSG00000085145.2",-2.40314394707649,-2.05586588455369,5.20517409816497,0.0643405198639738,0.125340544171082
"ENSMUSG00000026966.7",0.276225325276868,5.31816006269248,5.20472697314491,0.0643490135648137,0.125342334014947
"ENSMUSG00000073664.12",-0.37410882373417,7.03213129930286,5.20241825321385,0.0643928950603693,0.125413045499521
"ENSMUSG00000006920.15",0.278983779178531,5.5996625730374,5.20100509052356,0.0644197750705053,0.125450631763169
"ENSMUSG00000030304.12",0.361911165850039,5.65806841804135,5.20015470053869,0.0644359578967475,0.125467380009118
"ENSMUSG00000025239.4",-0.379601333227839,6.1560511586025,5.19895557437754,0.0644587866028306,0.125497063409464
"ENSMUSG00000026277.15",0.265658255417225,6.50547425181765,5.19647277729474,0.0645060888104501,0.125574382534884
"ENSMUSG00000019795.18",0.272930215852083,6.43030445571724,5.19227413304425,0.0645861896322849,0.125715525214142
"ENSMUSG00000053332.15",0.402638467815651,6.61366507986656,5.19039547587956,0.0646220743965985,0.125750837830599
"ENSMUSG00000031921.18",-0.298708302532409,5.05415140575515,5.19014840581441,0.0646267957853697,0.125750837830599
"ENSMUSG00000019920.19",0.284994512989093,7.52186952170216,5.19013090213167,0.0646271302901683,0.125750837830599
"ENSMUSG00000028252.21",0.354152728651479,5.04820293423766,5.18921751879705,0.0646445888308674,0.125770018975234
"ENSMUSG00000042677.8",0.522164780005204,2.94279786404686,5.18695703208243,0.0646878239061873,0.125836400348586
"ENSMUSG00000021939.9",-0.334543745354599,9.84196523578372,5.18663858792949,0.0646939177956985,0.125836400348586
"ENSMUSG00000029145.13",-0.448419328686289,4.03354173086673,5.18536544665892,0.0647182890590528,0.125869009057375
"ENSMUSG00000024507.7",-0.314196942993008,7.10967885669576,5.1824277997558,0.0647745713672929,0.125963665814384
"ENSMUSG00000022754.7",0.459148316967945,5.70445899549797,5.17981888614641,0.0648246117482864,0.126046163407626
"ENSMUSG00000089917.8",-0.420851942304176,4.67456776490093,5.17802866995629,0.0648589797290802,0.12609817149302
"ENSMUSG00000064307.14",0.646750694838444,1.16587458691019,5.17690198310596,0.0648806222995225,0.126125429651104
"ENSMUSG00000062960.11",1.98877009385327,0.948142578070811,5.17420057621723,0.0649325540665098,0.126211555519622
"ENSMUSG00000044927.8",0.515994594512347,3.28068546557878,5.17168587998661,0.0649809477368166,0.126290784848615
"ENSMUSG00000021716.15",0.394439527007768,4.29932148465786,5.1692592582419,0.0650276933595571,0.126366792956029
"ENSMUSG00000075289.6",-0.555153745062392,4.4525060581374,5.16655660407462,0.0650798106576969,0.126443240615509
"ENSMUSG00000029185.15",0.735501180257808,7.09066020775703,5.16626161354709,0.065085502645981,0.126443240615509
"ENSMUSG00000018451.8",1.1226215017928,-0.71343178790806,5.16603077286466,0.0650899573072401,0.126443240615509
"ENSMUSG00000066148.4",0.42771951232759,4.24032094277278,5.1632030957511,0.0651445585023668,0.126534453520209
"ENSMUSG00000086359.2",-1.38363428275735,-1.10214539071939,5.1622984350848,0.0651620403575846,0.126549054525383
"ENSMUSG00000025340.15",0.349195267490588,5.95256995174585,5.16181606171596,0.0651713644721976,0.126549054525383
"ENSMUSG00000038481.14",-0.382984944906794,6.13907730239106,5.16162701410084,0.065175019197759,0.126549054525383
"ENSMUSG00000120441.1",1.62385418485844,-1.22662086986291,5.15623270165888,0.0652794221769139,0.126702939655865
"ENSMUSG00000032220.11",0.559209834906645,6.47178597092121,5.15586206212831,0.0652866040502205,0.126702939655865
"ENSMUSG00000035764.6",-0.341706276996457,4.80395272496144,5.15578675791513,0.0652880633505556,0.126702939655865
"ENSMUSG00000019842.7",-0.397422915784182,3.61919236801195,5.15578564636088,0.065288084891405,0.126702939655865
"ENSMUSG00000027510.18",-1.00695142851788,1.82086900772623,5.15521187341533,0.0652992053584637,0.126702939655865
"ENSMUSG00000032305.16",0.284932940086307,5.02159640324568,5.15515974973613,0.0653002157119248,0.126702939655865
"ENSMUSG00000068966.11",-0.440603742237497,4.08550162150349,5.15230256229123,0.065355631581925,0.12679559570713
"ENSMUSG00000056770.16",0.290043168501342,6.69777694983955,5.1513388138177,0.0653743382677795,0.12681701938065
"ENSMUSG00000040287.10",-0.801668577484148,0.444828973287623,5.15064953869199,0.0653877218354136,0.126828113141553
"ENSMUSG00000086119.3",0.621737736592357,1.93052277491238,5.14905967298557,0.0654186063843592,0.126873145785512
"ENSMUSG00000000386.19",1.23350829089152,-1.0635847823452,5.14785017685279,0.0654421153140652,0.126900296210116
"ENSMUSG00000026000.17",0.265945609281612,5.7211469195382,5.14755039730708,0.0654479439086924,0.126900296210116
"ENSMUSG00000032786.17",0.29439753598217,5.56486408495936,5.14403996401484,0.065516250036927,0.12701266466566
"ENSMUSG00000037072.17",1.36290490124638,7.66288179884368,5.14378325611358,0.0655212489022829,0.12701266466566
"ENSMUSG00002076153.1",-1.83382557990312,-1.65738424498601,5.14213679642541,0.065553322799258,0.127059954592869
"ENSMUSG00000119958.1",1.50649109494268,-1.22760644613936,5.14091446920612,0.0655771482982574,0.127091247703357
"ENSMUSG00000019820.12",0.33356026525116,8.72761543921582,5.13997360038627,0.0655954957213435,0.12711191798818
"ENSMUSG00000112096.2",-0.820751146244973,0.457986794873527,5.13742766492548,0.0656451780682547,0.127193297598994
"ENSMUSG00000033105.13",-0.485718489979484,6.67652605612588,5.13653554533943,0.0656625994341537,0.127201870441912
"ENSMUSG00000090386.12",-0.522912908337494,2.17809051971783,5.13641381029836,0.0656649771750051,0.127201870441912
"ENSMUSG00000031367.16",0.315093372609879,4.60157478629406,5.1348102414498,0.065696309263164,0.127234494613691
"ENSMUSG00000107524.2",-1.37567251382103,-1.68751725589476,5.13476481260845,0.0656971971946201,0.127234494613691
"ENSMUSG00000003541.7",-0.336844619185149,5.10887758210851,5.13167124212913,0.0657577014489887,0.127336768388112
"ENSMUSG00000079555.3",-0.375945431268263,3.44303677081594,5.13039857913972,0.0657826144568912,0.127370105478373
"ENSMUSG00000023030.17",-0.274081362398403,5.94180495185732,5.12718904633654,0.0658455001518519,0.127476949925435
"ENSMUSG00000052752.16",0.268669386191938,6.90028277827944,5.12424844226608,0.0659031889982423,0.127573709447112
"ENSMUSG00000030978.11",0.260676995373778,6.72544192713835,5.11987762307151,0.0659890639794553,0.127725001949707
"ENSMUSG00000032067.7",-0.309555122567982,4.78865310406286,5.11746088126465,0.0660366124195348,0.1278020848779
"ENSMUSG00000040511.15",0.84817767310206,5.02515923789988,5.11499459939092,0.06608518399004,0.127881129631995
"ENSMUSG00000031878.19",-0.29613728134488,5.72720938411302,5.11445563386571,0.0660958050339693,0.127884898975373
"ENSMUSG00000102224.6",-0.883088709422808,1.55710050284867,5.11411144093547,0.0661025890455291,0.127884898975373
"ENSMUSG00000110558.2",-2.3922590697334,-2.05764806693252,5.11259972141787,0.0661323962098756,0.127927608146459
"ENSMUSG00000051499.8",0.954101189832921,-0.338612171022237,5.11023071853925,0.0661791438506638,0.128003073442073
"ENSMUSG00000006435.17",0.501380967389329,2.3821275993778,5.10982282751985,0.0661871973550888,0.128003688012465
"ENSMUSG00000038605.12",-0.493546772607897,3.78697197296472,5.10810378702686,0.0662211533012835,0.128054390987068
"ENSMUSG00000003032.9",0.452405262541392,8.08630534738849,5.1037429521917,0.0663073994494988,0.128199943669887
"ENSMUSG00000073408.3",1.85166490905473,-1.33960112756967,5.10341440895179,0.0663139034321875,0.128199943669887
"ENSMUSG00000058230.13",0.292132281174011,8.22886338557915,5.10312334081056,0.0663196662726919,0.128199943669887
"ENSMUSG00000034282.4",1.49004860245237,-0.252810357040434,5.10264563889889,0.066329125752567,0.128202057799251
"ENSMUSG00000001016.13",0.347938081667786,5.53037177891918,5.10228565245888,0.0663362554467389,0.128202057799251
